City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Samsun,TR,2022-10-14 22:35:18,41.25,36.3333,57.99,93,75,2.3
293,Terrace,CA,2022-10-14 22:35:19,54.5163,-128.6035,55.31,100,100,3.44
294,Guskhara,IN,2022-10-14 22:35:19,23.5,87.75,74.3,79,8,6.42
295,Verkhoyansk,RU,2022-10-14 22:35:20,67.5447,133.385,4.19,98,91,1.99
296,Ilheus,BR,2022-10-14 22:35:20,-14.7889,-39.0494,78.62,78,40,5.75
297,Flin Flon,CA,2022-10-14 22:32:26,54.7682,-101.865,40.84,70,100,14.97
298,Akureyri,IS,2022-10-14 22:35:21,65.6835,-18.0878,35.53,87,100,13.8
299,Panguna,PG,2022-10-14 22:35:21,-6.3164,155.4848,81.28,57,100,2.62
300,Latung,PH,2022-10-14 22:35:22,5.5,120.8833,83.5,72,100,4.81
301,Saint George,US,2022-10-14 22:35:22,37.1041,-113.5841,88.95,14,0,3.44
302,Itarema,BR,2022-10-14 22:33:00,-2.9248,-39.9167,78.87,82,37,15.39
303,Surt,LY,2022-10-14 22:35:23,31.2089,16.5887,75.31,60,9,17.45
304,Tarakan,ID,2022-10-14 22:35:23,3.3,117.6333,78.3,89,75,1.14
305,Eyl,SO,2022-10-14 22:35:24,7.9803,49.8164,76.32,89,20,13.69
306,Verkhnevilyuysk,RU,2022-10-14 22:35:25,63.4453,120.3167,21.67,97,95,3.38
307,San Vicente,AR,2022-10-14 22:35:26,-26.6167,-54.1333,61.39,94,71,6.02
308,Isverna,RO,2022-10-14 22:35:26,44.9797,22.6292,51.3,86,100,4.72
309,Shahr-E Babak,IR,2022-10-14 22:35:27,30.1165,55.1186,60.89,22,0,2.75
310,Rach Gia,VN,2022-10-14 22:35:27,10.0167,105.0833,74.12,83,61,5.93
311,Tiarei,PF,2022-10-14 22:35:28,-17.5333,-149.3333,82.0,77,2,7.45
312,Mitzic,GA,2022-10-14 22:35:28,0.7821,11.549,67.14,99,100,2.93
313,Constitucion,CL,2022-10-14 22:35:29,-35.3333,-72.4167,55.38,77,2,13.33
314,Watsa,CD,2022-10-14 22:36:29,3.0372,29.5355,62.64,98,100,2.39
315,Rafaela,AR,2022-10-14 22:35:33,-31.2503,-61.4867,49.98,56,100,5.01
316,Kalmunai,LK,2022-10-14 22:36:30,7.4167,81.8167,77.0,88,99,6.11
317,Palmas,BR,2022-10-14 22:35:11,-10.2128,-48.3603,89.47,43,20,1.14
318,Agadir,MA,2022-10-14 22:34:06,30.4202,-9.5982,70.25,37,19,5.5
319,Brae,GB,2022-10-14 22:36:31,60.3964,-1.353,47.66,64,15,15.66
320,Elizabeth City,US,2022-10-14 22:36:32,36.2946,-76.2511,66.22,72,0,6.91
321,Nuuk,GL,2022-10-14 22:36:32,64.1835,-51.7216,29.01,64,75,15.01
322,Moose Factory,CA,2022-10-14 22:36:32,51.2585,-80.6094,51.8,62,100,8.05
323,Sechura,PE,2022-10-14 22:36:33,-5.5569,-80.8222,67.71,66,8,19.69
324,Mareeba,AU,2022-10-14 22:36:33,-17.0,145.4333,80.47,75,96,7.27
325,Gewane,ET,2022-10-14 22:36:34,10.1664,40.6453,81.84,35,21,3.02
326,Tortoli,IT,2022-10-14 22:36:35,39.9256,9.6572,69.62,56,0,11.5
327,Bacolod,PH,2022-10-14 22:36:35,10.6667,122.95,79.86,87,92,10.45
328,Tahlequah,US,2022-10-14 22:34:49,35.9154,-94.97,87.08,8,0,12.66
329,Krasnoselkup,RU,2022-10-14 22:35:19,65.7,82.4667,33.19,84,100,14.2
330,Lavrentiya,RU,2022-10-14 22:36:36,65.5833,-171.0,29.57,78,45,4.32
331,Grindavik,IS,2022-10-14 22:36:36,63.8424,-22.4338,39.67,75,75,21.85
332,Islamkot,PK,2022-10-14 22:36:37,24.6997,70.177,79.3,30,0,8.5
333,Tonj,SS,2022-10-14 22:36:37,7.2737,28.6822,71.15,95,100,3.65
334,Awjilah,LY,2022-10-14 22:36:37,29.1081,21.2869,72.19,75,89,14.43
335,Salisbury,GB,2022-10-14 22:36:38,51.0693,-1.7957,52.47,94,100,4.61
336,Maceio,BR,2022-10-14 22:33:31,-9.6658,-35.7353,78.24,78,20,6.91
337,Alofi,NU,2022-10-14 22:36:39,-19.0595,-169.9187,82.29,74,36,10.36
338,Bambous Virieux,MU,2022-10-14 22:36:39,-20.3428,57.7575,71.85,73,40,11.5
339,Obertyn,UA,2022-10-14 22:36:40,48.7003,25.1701,44.26,96,29,5.41
340,Verkhovye,RU,2022-10-14 22:36:40,52.8119,37.2425,37.69,75,17,3.76
341,Kaitangata,NZ,2022-10-14 22:36:40,-46.2817,169.8464,58.77,56,2,7.09
342,Orthez,FR,2022-10-14 22:36:41,43.4884,-0.7724,60.24,92,0,3.78
343,Kisangani,CD,2022-10-14 22:36:41,0.5167,25.2,70.48,97,100,2.21
344,Prince Rupert,CA,2022-10-14 22:36:42,54.3161,-130.3201,60.89,85,100,9.22
345,Mastic Beach,US,2022-10-14 22:36:42,40.7668,-72.8521,63.99,80,0,0.0
346,Weligama,LK,2022-10-14 22:36:43,5.9667,80.4167,75.72,91,93,6.93
347,Inirida,CO,2022-10-14 22:36:43,3.8653,-67.9239,80.71,76,98,0.96
348,Kodiak,US,2022-10-14 22:36:44,57.79,-152.4072,47.71,81,100,18.41
349,Provideniya,RU,2022-10-14 22:36:44,64.3833,-173.3,30.74,77,72,8.93
350,Portland,US,2022-10-14 22:32:03,45.5234,-122.6762,85.55,41,20,6.91
351,Umm Lajj,SA,2022-10-14 22:36:45,25.0213,37.2685,80.62,56,1,9.93
352,Totness,SR,2022-10-14 22:36:45,5.8833,-56.3167,78.8,86,100,10.74
353,Ocotepec,MX,2022-10-14 22:36:46,17.2167,-93.15,63.0,96,100,3.02
354,Sabha,LY,2022-10-14 22:36:46,27.0377,14.4283,75.92,28,5,7.78
355,Galesong,ID,2022-10-14 22:36:47,-5.3166,119.3661,73.42,74,84,6.93
356,Mayya,RU,2022-10-14 22:36:48,61.7333,130.2811,29.52,95,100,3.49
357,Murgab,TM,2022-10-14 22:36:48,37.4966,61.9714,62.47,55,18,9.22
358,Biryusinsk,RU,2022-10-14 22:36:48,55.9634,97.8235,27.77,96,64,3.09
359,Taft,IR,2022-10-14 22:37:49,31.7471,54.2088,62.55,20,0,4.61
360,Narsaq,GL,2022-10-14 22:37:49,60.9167,-46.05,28.62,69,0,8.25
361,Kloulklubed,PW,2022-10-14 22:37:50,7.0419,134.2556,75.7,75,100,15.41
362,Lazaro Cardenas,MX,2022-10-14 22:34:48,17.9583,-102.2,82.54,82,97,3.87
363,Veraval,IN,2022-10-14 22:37:50,20.9,70.3667,78.66,47,71,9.84
364,Klaksvik,FO,2022-10-14 22:37:51,62.2266,-6.589,43.72,77,100,23.69
365,Kemijarvi,FI,2022-10-14 22:37:51,66.7131,27.4306,37.17,98,72,3.67
366,Adamovka,RU,2022-10-14 22:37:52,51.5223,59.9396,45.99,73,100,6.04
367,Gat,IL,2022-10-14 22:33:05,31.61,34.7642,70.48,100,53,3.96
368,Channel-Port Aux Basques,CA,2022-10-14 22:37:52,47.5702,-59.1367,53.04,92,97,9.82
369,Jimenez,MX,2022-10-14 22:37:53,28.3333,-105.4,86.25,27,10,6.35
370,Olive Branch,US,2022-10-14 22:37:53,34.9618,-89.8295,79.38,25,0,13.8
371,Port Augusta,AU,2022-10-14 22:37:54,-32.5,137.7667,60.84,60,0,7.23
372,Waitati,NZ,2022-10-14 22:37:54,-45.75,170.5667,54.81,67,10,12.24
373,Marinhas,PT,2022-10-14 22:37:54,41.5591,-8.783,64.15,95,11,3.38
374,Sterling,US,2022-10-14 22:37:55,39.0062,-77.4286,64.78,57,20,7.0
375,Chenzhou,CN,2022-10-14 22:37:55,25.8,113.0333,56.16,62,2,0.38
376,Bethel,US,2022-10-14 22:37:56,41.3712,-73.414,61.65,78,0,1.99
377,Carlsbad,US,2022-10-14 22:36:33,33.1581,-117.3506,73.18,83,100,8.05
378,Banepa,NP,2022-10-14 22:37:56,27.6298,85.5214,62.92,88,75,2.3
379,Banda Aceh,ID,2022-10-14 22:37:56,5.5577,95.3222,78.53,81,91,10.76
380,Almonte,ES,2022-10-14 22:37:57,37.2647,-6.5167,75.15,58,0,6.93
381,Fare,PF,2022-10-14 22:37:57,-16.7,-151.0167,78.91,74,2,11.07
382,Tuatapere,NZ,2022-10-14 22:37:57,-46.1333,167.6833,60.75,37,0,2.06
383,Geraldton,AU,2022-10-14 22:37:58,-28.7667,114.6,45.01,87,99,6.91
384,Bose,IT,2022-10-14 22:37:58,45.4612,8.0137,57.76,90,80,1.57
385,Alferrarede,PT,2022-10-14 22:37:59,39.4833,-8.1667,64.17,84,5,1.01
386,Falam,MM,2022-10-14 22:37:59,22.9167,93.6833,59.05,97,37,2.21
387,Luau,AO,2022-10-14 22:38:00,-10.7073,22.2247,67.57,34,87,2.21
388,Norden,DE,2022-10-14 22:38:00,53.6,7.2,55.94,84,62,1.99
389,Husavik,IS,2022-10-14 22:38:00,66.0449,-17.3389,35.1,95,100,19.1
390,Vaitape,PF,2022-10-14 22:38:01,-16.5167,-151.75,79.47,71,11,10.98
391,Mackay,AU,2022-10-14 22:35:29,-21.15,149.2,81.68,72,6,7.38
392,Tanete,ID,2022-10-14 22:38:01,-3.9443,119.7848,76.98,92,92,5.35
393,Hamilton,US,2022-10-14 22:38:02,39.1834,-84.5333,65.43,24,0,18.41
394,Goderich,CA,2022-10-14 22:34:38,43.7501,-81.7165,53.92,40,95,12.66
395,Watrous,CA,2022-10-14 22:38:03,51.6668,-105.4679,51.58,16,99,8.05
396,Meulaboh,ID,2022-10-14 22:38:03,4.1363,96.1285,75.02,90,100,2.3
397,Yudong,CN,2022-10-14 22:38:04,29.385,106.5194,65.5,84,99,0.31
398,Bazarnyye Mataki,RU,2022-10-14 22:38:04,54.8833,49.9333,39.31,94,100,11.74
399,Hudson Bay,CA,2022-10-14 22:38:05,52.85,-102.3842,46.51,55,91,8.9
400,Anloga,GH,2022-10-14 22:38:05,5.7947,0.8973,78.69,83,100,11.14
401,Snina,SK,2022-10-14 22:38:06,48.9886,22.151,45.34,99,53,3.42
402,Bathsheba,BB,2022-10-14 22:38:06,13.2167,-59.5167,81.21,78,20,12.66
403,Naze,JP,2022-10-14 22:38:06,28.3667,129.4833,74.32,89,95,15.55
404,Matara,LK,2022-10-14 22:38:07,5.9485,80.5353,75.31,92,94,6.96
405,Dubbo,AU,2022-10-14 22:38:07,-32.25,148.6167,57.33,77,0,5.75
406,San Quintin,MX,2022-10-14 22:39:08,30.4833,-115.95,68.79,68,8,10.38
407,Sao Felix Do Xingu,BR,2022-10-14 22:39:08,-6.6447,-51.995,78.15,67,100,1.61
408,Buala,SB,2022-10-14 22:39:09,-8.145,159.5921,85.1,60,100,2.17
409,Puri,IN,2022-10-14 22:39:09,19.8,85.85,77.52,86,16,6.51
410,Sidney,AU,2022-10-14 22:34:17,-33.8679,151.2073,68.38,54,0,9.22
411,Panjab,AF,2022-10-14 22:39:10,34.388,67.0233,37.78,23,0,4.9
412,Parrita,CR,2022-10-14 22:39:11,9.5201,-84.3225,78.15,87,86,0.67
413,San Juan,AR,2022-10-14 22:37:29,-31.5375,-68.5364,67.71,16,0,9.82
414,Iralaya,HN,2022-10-14 22:39:12,15.0,-83.2333,81.36,81,76,7.16
415,Yashalta,RU,2022-10-14 22:39:12,46.3395,42.2762,49.01,71,0,10.42
416,Ola,RU,2022-10-14 22:39:13,59.5833,151.2833,26.98,62,99,8.48
417,Shu,KZ,2022-10-14 22:39:13,43.5983,73.7614,58.14,15,95,5.01
418,Cherskiy,RU,2022-10-14 22:39:14,68.75,161.3,6.53,93,100,7.02
419,Nakhon Phanom,TH,2022-10-14 22:39:15,17.3333,104.4167,67.8,91,100,6.96
420,General Roca,AR,2022-10-14 22:39:15,-39.0333,-67.5833,67.62,13,0,11.18
421,Imeni Poliny Osipenko,RU,2022-10-14 22:39:16,52.4201,136.4853,40.41,80,54,2.26
422,Hirado,JP,2022-10-14 22:39:16,33.3597,129.5531,63.39,78,12,15.01
423,Viedma,AR,2022-10-14 22:39:17,-40.8135,-62.9967,52.86,41,0,15.12
424,Dhidhdhoo,MV,2022-10-14 22:39:17,6.8833,73.1,81.59,76,100,17.6
425,Mundo Nuevo,MX,2022-10-14 22:39:18,18.7,-95.5,81.55,82,74,11.88
426,Strezhevoy,RU,2022-10-14 22:39:18,60.7333,77.5889,34.02,76,100,11.23
427,Ostersund,SE,2022-10-14 22:39:19,63.1792,14.6357,43.25,87,40,12.66
428,Lorengau,PG,2022-10-14 22:39:19,-2.0226,147.2712,84.99,64,92,9.17
429,Moerai,PF,2022-10-14 22:39:20,-22.4333,-151.3333,73.26,76,28,7.34
430,Helong,CN,2022-10-14 22:39:20,42.5397,128.9972,48.94,65,8,4.27
431,Saint-Augustin,CA,2022-10-14 22:39:21,51.226,-58.6502,49.5,86,100,4.92
432,Port-Gentil,GA,2022-10-14 22:39:21,-0.7193,8.7815,76.96,94,100,14.97
433,Gamba,GA,2022-10-14 22:39:22,-2.65,10.0,75.61,92,100,5.41
434,Yokadouma,CM,2022-10-14 22:39:22,3.5167,15.05,68.02,99,96,1.88
435,Coquimbo,CL,2022-10-14 22:39:23,-29.9533,-71.3436,58.73,82,0,13.8
436,Sioux Lookout,CA,2022-10-14 22:39:23,50.1001,-91.917,41.07,60,75,5.75
437,Dzhebariki-Khaya,RU,2022-10-14 22:39:24,62.2167,135.8,12.76,99,96,0.63
438,Nicoya,CR,2022-10-14 22:39:24,10.1483,-85.452,75.24,95,94,0.76
439,Kingsland,US,2022-10-14 22:39:25,30.8,-81.6898,75.13,64,0,4.47
440,Nhulunbuy,AU,2022-10-14 22:39:25,-12.2333,136.7667,83.01,78,75,5.75
441,Kamina,CD,2022-10-14 22:39:25,-8.7386,24.9906,67.35,32,48,0.58
442,Montrose,US,2022-10-14 22:39:26,38.4166,-108.2673,62.01,17,0,4.97
443,Boali,CF,2022-10-14 22:39:26,4.8005,18.1275,71.11,95,98,2.73
444,Ketchikan,US,2022-10-14 22:39:27,55.3422,-131.6461,55.87,100,100,10.36
445,Diffa,NE,2022-10-14 22:39:27,13.3154,12.6113,82.98,19,59,8.68
446,Haines Junction,CA,2022-10-14 22:39:27,60.7522,-137.5108,31.95,69,100,3.44
447,Turayf,SA,2022-10-14 22:39:28,31.6725,38.6637,64.65,59,0,6.91
448,Dali,CN,2022-10-14 22:39:28,25.7,100.1833,59.18,95,72,2.39
449,Quelimane,MZ,2022-10-14 22:39:29,-17.8786,36.8883,76.95,83,0,10.36
450,Mahdalynivka,UA,2022-10-14 22:39:29,48.921,34.9156,40.93,67,0,6.71
451,Pavlodar,KZ,2022-10-14 22:39:30,52.3,76.95,31.8,80,0,2.24
452,Irbil,IQ,2022-10-14 22:39:30,36.1926,44.0106,78.62,21,0,8.05
453,Namibe,AO,2022-10-14 22:40:30,-15.1961,12.1522,66.72,84,81,8.1
454,Echirolles,FR,2022-10-14 22:40:31,45.1333,5.7167,61.63,92,75,2.28
455,Ostrovnoy,RU,2022-10-14 22:40:31,68.0531,39.5131,43.41,96,100,1.34
456,Karpathos,GR,2022-10-14 22:40:32,35.507,27.2132,67.96,77,96,4.61
457,Rockport,US,2022-10-14 22:40:32,28.0206,-97.0544,87.82,73,0,13.8
458,Dahra,DZ,2022-10-14 22:40:33,36.2546,0.8519,67.39,48,1,3.29
459,Wenceslau Braz,BR,2022-10-14 22:40:33,-23.8739,-49.8028,62.74,86,99,11.86
460,Havoysund,NO,2022-10-14 22:40:34,70.9963,24.6622,43.03,85,38,10.04
461,San Fernando,PH,2022-10-14 22:35:35,15.0286,120.6898,80.33,91,100,1.43
462,Balkhash,KZ,2022-10-14 22:40:34,46.844,74.9804,52.23,41,92,6.44
463,Mnogovershinnyy,RU,2022-10-14 22:40:35,53.9353,139.9242,39.02,66,98,1.99
464,Sobolevo,RU,2022-10-14 22:40:35,54.4299,31.8996,37.53,85,11,6.71
465,Puka,EE,2022-10-14 22:40:35,58.0559,26.2436,47.44,93,92,6.26
466,Zamora,EC,2022-10-14 22:40:36,-4.0692,-78.9567,79.84,98,48,1.34
467,Sept-Iles,CA,2022-10-14 22:40:07,50.2001,-66.3821,49.05,95,100,20.71
468,Doha,QA,2022-10-14 22:39:53,25.2867,51.5333,85.89,70,0,3.44
469,Mahajanga,MG,2022-10-14 22:40:37,-15.7167,46.3167,71.62,73,0,4.61
470,Pokrovskoye,RU,2022-10-14 22:40:37,47.4157,38.8971,45.18,59,1,9.6
471,Lagoa Vermelha,BR,2022-10-14 22:40:38,-28.2086,-51.5258,54.12,88,88,11.32
472,Santa Isabel Do Rio Negro,BR,2022-10-14 22:40:38,-0.4139,-65.0192,79.59,78,94,1.99
473,Trojan,PL,2022-10-14 22:40:38,53.7897,20.2404,48.42,90,31,6.35
474,Ngara,TZ,2022-10-14 22:40:39,-2.5122,30.6558,59.5,54,84,1.9
475,Gualeguay,AR,2022-10-14 22:40:39,-33.1416,-59.3097,59.65,34,98,10.0
476,Saint Anthony,US,2022-10-14 22:40:40,45.0205,-93.218,42.3,85,100,12.66
477,Corinto,GR,2022-10-14 22:40:40,37.9407,22.9573,60.89,89,100,5.28
478,Clyde River,CA,2022-10-14 22:40:40,70.4692,-68.5914,26.83,93,75,12.66
479,Kato Glikovrisi,GR,2022-10-14 22:40:41,36.8333,22.7833,64.56,82,100,4.81
480,Hof,DE,2022-10-14 22:40:41,50.3167,11.9167,55.74,94,75,6.91
481,Port Blair,IN,2022-10-14 22:38:43,11.6667,92.75,77.04,94,40,2.3
482,Bandar-E Anzali,IR,2022-10-14 22:40:42,37.4727,49.4622,68.11,83,96,3.98
483,Kruisfontein,ZA,2022-10-14 22:40:43,-34.0033,24.7314,58.98,93,100,12.91
484,Almeirim,BR,2022-10-14 22:40:43,-1.5233,-52.5817,77.04,83,75,4.81
485,Padang,ID,2022-10-14 22:40:43,-0.9492,100.3543,76.08,87,99,2.98
486,Kirgiz-Miyaki,RU,2022-10-14 22:40:44,53.6324,54.7979,39.54,91,75,5.17
487,Spirit River,CA,2022-10-14 22:40:45,55.7833,-118.8361,61.23,58,100,3.31
488,Sibolga,ID,2022-10-14 22:40:45,1.7427,98.7792,75.22,89,100,2.01
489,Kavaratti,IN,2022-10-14 22:40:46,10.5669,72.642,81.09,70,80,1.79
490,Algiers,DZ,2022-10-14 22:40:46,36.7525,3.042,60.62,88,20,2.3
491,Sayyan,YE,2022-10-14 22:40:47,15.1718,44.3244,53.42,29,22,1.23
492,Tucuman,AR,2022-10-14 22:40:47,-26.8241,-65.2226,71.6,33,1,9.22
493,Quimper,FR,2022-10-14 22:40:48,48.0,-4.1,63.18,100,100,14.97
494,Razole,IN,2022-10-14 22:40:48,16.4833,81.8333,73.98,98,100,3.53
495,Ponta Delgada,PT,2022-10-14 22:40:49,37.7333,-25.6667,72.5,88,75,6.91
496,Bonthe,SL,2022-10-14 22:40:49,7.5264,-12.505,77.7,86,96,5.1
497,Tateyama,JP,2022-10-14 22:40:49,34.9833,139.8667,69.1,83,98,16.6
498,Santa Cruz,BO,2022-10-14 22:36:14,-17.8,-63.1667,80.65,57,40,8.05
499,Vao,NC,2022-10-14 22:40:50,-22.6667,167.4833,68.85,62,38,12.03
500,Inuvik,CA,2022-10-14 22:41:50,68.3499,-133.7218,27.61,61,40,3.44
501,Yar-Sale,RU,2022-10-14 22:41:51,66.8333,70.8333,40.03,89,100,8.03
502,Zaysan,KZ,2022-10-14 22:41:51,47.4667,84.8667,46.89,24,22,3.65
503,Arlit,NE,2022-10-14 22:41:52,18.7369,7.3853,84.54,10,6,11.9
504,Grand-Lahou,CI,2022-10-14 22:41:52,5.1367,-5.0242,76.8,88,96,10.04
505,Aksu,CN,2022-10-14 22:41:52,41.1231,80.2644,52.83,26,8,2.71
506,Kerema,PG,2022-10-14 22:41:53,-7.9631,145.7785,82.67,79,95,2.75
507,Hammerfest,NO,2022-10-14 22:41:53,70.6634,23.6821,39.65,87,38,3.44
508,Miramar,US,2022-10-14 22:41:54,25.9873,-80.2323,83.01,80,0,8.05
509,Batagay,RU,2022-10-14 22:41:54,67.6333,134.6333,5.86,96,97,3.62
510,Comodoro Rivadavia,AR,2022-10-14 22:41:55,-45.8667,-67.5,69.66,23,0,9.22
511,Talas,TR,2022-10-14 22:41:55,38.6908,35.5538,45.27,81,75,3.44
512,Ailigandi,PA,2022-10-14 22:41:56,9.2333,-78.0167,80.31,81,69,3.02
513,Omboue,GA,2022-10-14 22:41:56,-1.5746,9.2618,75.4,93,100,6.4
514,Ko Samui,TH,2022-10-14 22:37:30,9.5357,99.9357,82.31,78,20,4.61
515,Kondinskoye,RU,2022-10-14 22:41:57,59.6481,67.41,40.87,85,97,7.27
516,Marfino,RU,2022-10-14 22:41:57,55.7028,37.3822,41.16,86,75,6.71
517,Kodinsk,RU,2022-10-14 22:41:58,58.6881,99.1844,27.97,92,62,2.3
518,Kinablangan,PH,2022-10-14 22:41:58,7.6947,126.5503,81.72,74,86,3.2
519,Ejido,VE,2022-10-14 22:41:59,8.5514,-71.2375,69.69,94,93,2.8
520,Sembakung,ID,2022-10-14 22:41:59,3.8167,117.25,75.76,95,98,2.01
521,Kuytun,RU,2022-10-14 22:42:00,54.3419,101.5036,29.34,86,93,9.13
522,Los Llanos De Aridane,ES,2022-10-14 22:42:00,28.6585,-17.9182,69.55,81,20,14.97
523,Nioro,GM,2022-10-14 22:42:00,13.35,-15.75,76.93,91,97,6.78
524,Zhangye,CN,2022-10-14 22:42:01,38.9342,100.4517,45.34,31,97,3.69
525,Mount Gambier,AU,2022-10-14 22:42:02,-37.8333,140.7667,56.62,66,100,8.57
526,Caconda,AO,2022-10-14 22:42:02,-13.7333,15.0667,65.17,63,96,3.65
527,Yablonovo,RU,2022-10-14 22:42:03,50.8523,37.3574,37.54,73,7,1.07
528,Tumut,AU,2022-10-14 22:42:03,-35.3,148.2167,56.46,76,53,5.14
529,Astana,KZ,2022-10-14 22:42:04,51.1801,71.446,35.55,75,79,4.47
530,Dakar,SN,2022-10-14 22:42:05,14.6937,-17.4441,82.53,78,20,6.91
531,Gondar,ET,2022-10-14 22:42:06,12.6,37.4667,59.67,77,97,2.28
532,Mazagao,BR,2022-10-14 22:42:06,-0.115,-51.2894,86.05,75,61,7.07
533,Kovur,IN,2022-10-14 22:42:06,14.4833,79.9833,78.55,85,99,5.66
534,Billere,FR,2022-10-14 22:42:07,43.3,-0.4,57.38,92,0,1.14
535,Iskateley,RU,2022-10-14 22:42:07,67.6803,53.1512,38.73,91,100,7.61
536,Kenai,US,2022-10-14 22:42:08,60.5544,-151.2583,41.09,54,0,24.16
537,Peleduy,RU,2022-10-14 22:42:08,59.6289,112.7406,29.16,98,97,2.91
538,Palana,RU,2022-10-14 22:42:09,59.1167,159.9667,32.14,97,100,1.05
539,Teya,RU,2022-10-14 22:42:09,60.3778,92.6267,30.33,87,98,0.76
540,Kusu,JP,2022-10-14 22:42:10,33.2831,131.1514,65.17,86,0,1.66
541,Kimbe,PG,2022-10-14 22:42:10,-5.5502,150.1429,86.81,64,84,0.83
542,Guerrero Negro,MX,2022-10-14 22:42:11,27.9769,-114.0611,71.26,67,87,13.56
543,Nileshwar,IN,2022-10-14 22:42:11,12.25,75.1,76.46,90,100,3.74
544,Port Hedland,AU,2022-10-14 22:42:12,-20.3167,118.5667,60.85,77,6,4.61
545,Port-Cartier,CA,2022-10-14 22:42:12,50.0334,-66.8654,48.74,94,100,14.27
546,Quatre Cocos,MU,2022-10-14 22:43:13,-20.2078,57.7625,71.71,69,17,14.29
547,Pucallpa,PE,2022-10-14 22:39:02,-8.3791,-74.5539,75.24,88,75,8.05
548,Kununurra,AU,2022-10-14 22:43:13,-15.7667,128.7333,80.58,74,80,0.0
549,Knysna,ZA,2022-10-14 22:43:14,-34.0363,23.0471,60.55,94,100,10.63
550,Soria,ES,2022-10-14 22:43:14,41.6667,-2.6667,53.85,100,2,2.71
551,Rawson,AR,2022-10-14 22:42:04,-43.3002,-65.1023,63.7,36,2,7.54
552,Cumberland,US,2022-10-14 22:42:26,35.0502,-78.8664,72.0,52,0,0.0
553,Hit,IQ,2022-10-14 22:43:14,33.6416,42.8251,76.93,22,0,5.97
554,Gejiu,CN,2022-10-14 22:43:15,23.306,103.1635,45.1,86,28,4.79
555,Mantua,IT,2022-10-14 22:43:15,45.1667,10.7833,60.04,86,38,3.0
556,Broome,US,2022-10-14 22:43:16,42.2506,-75.833,56.17,72,3,3.36
557,Vanavara,RU,2022-10-14 22:43:16,60.34,102.2797,26.76,91,26,3.89
558,Carmarthen,GB,2022-10-14 22:43:16,51.8555,-4.3054,55.94,94,100,23.02
559,Komsomolskiy,UZ,2022-10-14 22:43:17,40.4272,71.7189,56.12,41,33,9.22
560,Palizada,MX,2022-10-14 22:43:18,18.25,-92.0833,78.39,84,100,7.72
561,Ucluelet,CA,2022-10-14 22:43:18,48.9329,-125.5528,62.1,78,66,1.01
562,Kushiro,JP,2022-10-14 22:43:18,42.975,144.3747,54.55,100,75,3.44
563,Halifax,CA,2022-10-14 22:40:28,44.6453,-63.5724,62.69,90,75,17.27
564,Gazojak,TM,2022-10-14 22:43:19,41.1875,61.4036,58.32,38,5,10.71
565,Bakchar,RU,2022-10-14 22:43:20,57.0186,82.0711,28.83,94,97,5.03
566,Macia,MZ,2022-10-14 22:43:20,-25.0269,33.0989,70.38,93,9,8.48
567,Atocha,BO,2022-10-14 22:43:21,-20.9333,-66.2333,46.53,44,45,8.23
568,Saint-Joseph,RE,2022-10-14 22:43:21,-21.3667,55.6167,64.78,76,39,9.71
569,Ishigaki,JP,2022-10-14 22:43:22,24.3448,124.1572,80.73,94,75,19.57
570,Kamalia,PK,2022-10-14 22:43:22,30.7333,72.65,71.4,32,0,2.3
